meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1261,9972,3,27,17.0,30.0,SOFT,0.0
1261,9972,5,81,23.0,28.0,SOFT,12.0
1261,9972,4,14,19.0,28.0,SOFT,5.0
1261,9972,3,10,15.0,29.0,SOFT,0.0
1261,9972,4,87,26.0,34.0,SOFT,8.0
1261,9972,3,30,18.0,37.0,MEDIUM,0.0
1261,9972,3,5,18.0,29.0,SOFT,0.0
1261,9972,4,22,23.0,32.0,SOFT,3.0
1261,9972,5,55,29.0,36.0,HARD,13.0
1261,9972,5,63,23.0,33.0,SOFT,8.0
1261,9972,4,43,26.0,32.0,SOFT,9.0
1261,9973,1,27,1.0,4.0,HARD,0.0
1261,9973,1,5,1.0,5.0,HARD,0.0
1261,9973,1,55,1.0,4.0,SOFT,0.0
1261,9973,1,10,1.0,5.0,MEDIUM,0.0
1261,9973,1,63,1.0,4.0,MEDIUM,0.0
1261,9973,1,43,1.0,5.0,MEDIUM,0.0
1261,9973,1,14,1.0,4.0,MEDIUM,0.0
1261,9973,1,18,1.0,4.0,MEDIUM,0.0
1261,9973,1,12,1.0,4.0,MEDIUM,0.0
1261,9973,1,4,1.0,4.0,MEDIUM,0.0
1261,9973,1,81,1.0,4.0,MEDIUM,0.0
1261,9973,1,23,1.0,5.0,MEDIUM,0.0
1261,9973,1,44,1.0,5.0,MEDIUM,0.0
1261,9973,1,16,1.0,5.0,HARD,0.0
1261,9973,1,22,1.0,4.0,MEDIUM,0.0
1261,9973,1,1,1.0,4.0,MEDIUM,0.0
1261,9973,1,31,1.0,5.0,MEDIUM,0.0
1261,9973,1,87,1.0,5.0,SOFT,0.0
1261,9973,1,30,1.0,5.0,MEDIUM,0.0
1261,9973,2,55,5.0,8.0,SOFT,4.0
1261,9973,2,23,6.0,9.0,MEDIUM,5.0
1261,9973,2,30,6.0,8.0,MEDIUM,5.0
1261,9973,2,12,5.0,8.0,MEDIUM,4.0
1261,9973,2,63,5.0,8.0,MEDIUM,4.0
1261,9973,2,44,6.0,8.0,MEDIUM,5.0
1261,9973,2,31,6.0,8.0,MEDIUM,5.0
1261,9973,2,87,6.0,8.0,SOFT,5.0
1261,9973,2,27,5.0,9.0,HARD,4.0
1261,9973,2,14,5.0,8.0,MEDIUM,4.0
1261,9973,2,16,6.0,9.0,HARD,5.0
1261,9973,2,18,5.0,8.0,MEDIUM,4.0
1261,9973,2,10,6.0,10.0,MEDIUM,5.0
1261,9973,2,43,6.0,9.0,MEDIUM,0.0
1261,9973,2,1,5.0,7.0,MEDIUM,4.0
1261,9973,2,4,5.0,8.0,MEDIUM,4.0
1261,9973,2,22,5.0,7.0,MEDIUM,4.0
1261,9973,1,6,1.0,2.0,MEDIUM,0.0
1261,9973,3,55,9.0,11.0,SOFT,8.0
1261,9973,2,81,5.0,8.0,MEDIUM,4.0
1261,9973,3,23,10.0,12.0,MEDIUM,9.0
1261,9973,2,5,6.0,9.0,HARD,5.0
1261,9973,3,16,10.0,12.0,HARD,9.0
1261,9973,3,4,9.0,11.0,MEDIUM,8.0
1261,9973,3,30,9.0,13.0,MEDIUM,8.0
1261,9973,3,44,9.0,12.0,MEDIUM,8.0
1261,9973,3,14,9.0,13.0,SOFT,0.0
1261,9973,3,1,8.0,12.0,SOFT,0.0
1261,9973,3,18,9.0,13.0,SOFT,0.0
1261,9973,3,12,9.0,14.0,SOFT,0.0
1261,9973,3,63,9.0,16.0,SOFT,0.0
1261,9973,3,43,10.0,16.0,SOFT,0.0
1261,9973,3,5,10.0,14.0,SOFT,0.0
1261,9973,4,12,15.0,17.0,SOFT,6.0
1261,9973,3,81,9.0,15.0,SOFT,0.0
1261,9973,3,27,10.0,16.0,SOFT,0.0
1261,9973,3,87,9.0,18.0,MEDIUM,0.0
1261,9973,4,23,13.0,19.0,SOFT,0.0
1261,9973,4,55,12.0,19.0,MEDIUM,11.0
1261,9973,4,1,13.0,17.0,SOFT,5.0
1261,9973,3,31,9.0,20.0,SOFT,0.0
1261,9973,5,55,20.0,20.0,SOFT,11.0
1261,9973,3,10,11.0,22.0,SOFT,0.0
1261,9973,5,12,18.0,20.0,SOFT,9.0
1261,9973,2,6,3.0,17.0,SOFT,0.0
1261,9973,4,16,13.0,20.0,SOFT,0.0
1261,9973,4,4,12.0,20.0,SOFT,0.0
1261,9973,4,63,17.0,20.0,SOFT,8.0
1261,9973,3,22,8.0,18.0,SOFT,0.0
1261,9973,4,14,14.0,19.0,SOFT,8.0
1261,9973,4,30,14.0,21.0,SOFT,0.0
1261,9973,4,43,17.0,20.0,SOFT,7.0
1261,9973,4,44,13.0,20.0,SOFT,0.0
1261,9973,4,5,15.0,19.0,SOFT,0.0
1261,9973,4,18,14.0,22.0,SOFT,8.0
1261,9973,4,81,16.0,22.0,SOFT,7.0
1261,9973,4,27,17.0,28.0,SOFT,0.0
1261,9973,5,1,18.0,29.0,MEDIUM,7.0
1261,9973,6,55,21.0,32.0,MEDIUM,8.0
1261,9973,5,14,20.0,30.0,MEDIUM,8.0
1261,9973,5,30,22.0,32.0,MEDIUM,8.0
1261,9973,4,10,23.0,34.0,MEDIUM,0.0
1261,9973,5,4,21.0,32.0,MEDIUM,11.0
1261,9973,6,12,21.0,32.0,MEDIUM,8.0
1261,9973,5,44,21.0,30.0,MEDIUM,12.0
1261,9973,5,81,23.0,28.0,SOFT,14.0
1261,9973,5,27,29.0,32.0,HARD,9.0
1261,9973,5,16,21.0,32.0,HARD,12.0
1261,9973,4,87,19.0,33.0,SOFT,8.0
1261,9973,5,63,21.0,32.0,MEDIUM,8.0
1261,9973,5,23,20.0,34.0,MEDIUM,12.0
1261,9973,5,5,20.0,29.0,SOFT,10.0
1261,9973,5,18,23.0,30.0,MEDIUM,8.0
1261,9973,5,43,21.0,31.0,MEDIUM,9.0
1261,9973,4,31,21.0,33.0,MEDIUM,8.0
1261,9973,4,22,19.0,30.0,MEDIUM,7.0
1261,9974,1,30,1.0,1.0,HARD,0.0
1261,9974,1,14,1.0,1.0,HARD,0.0
1261,9974,1,18,1.0,1.0,HARD,0.0
1261,9974,2,14,2.0,2.0,HARD,0.0
1261,9974,2,18,2.0,2.0,HARD,0.0
1261,9974,1,6,1.0,1.0,HARD,0.0
1261,9974,1,44,1.0,1.0,HARD,0.0
1261,9974,3,18,3.0,3.0,MEDIUM,0.0
1261,9974,1,43,1.0,12.0,SOFT,0.0
1261,9974,3,14,3.0,3.0,MEDIUM,0.0
1261,9974,1,87,1.0,5.0,SOFT,0.0
1261,9974,1,55,1.0,6.0,SOFT,0.0
1261,9974,1,4,1.0,7.0,SOFT,0.0
1261,9974,1,81,1.0,7.0,SOFT,0.0
1261,9974,1,16,1.0,11.0,SOFT,0.0
1261,9974,1,12,1.0,10.0,SOFT,0.0
1261,9974,2,30,2.0,19.0,SOFT,0.0
1261,9974,2,6,2.0,17.0,SOFT,0.0
1261,9974,1,27,1.0,12.0,MEDIUM,0.0
1261,9974,1,23,1.0,11.0,SOFT,0.0
1261,9974,1,5,1.0,14.0,MEDIUM,0.0
1261,9974,2,43,13.0,20.0,SOFT,11.0
1261,9974,1,1,1.0,11.0,MEDIUM,0.0
1261,9974,1,22,1.0,12.0,MEDIUM,0.0
1261,9974,2,16,12.0,14.0,SOFT,10.0
1261,9974,2,44,2.0,15.0,SOFT,0.0
1261,9974,2,55,7.0,13.0,SOFT,6.0
1261,9974,2,5,15.0,17.0,SOFT,0.0
1261,9974,3,30,20.0,22.0,SOFT,18.0
1261,9974,1,63,1.0,12.0,SOFT,0.0
1261,9974,2,12,11.0,13.0,SOFT,10.0
1261,9974,1,31,1.0,15.0,SOFT,0.0
1261,9974,2,4,8.0,13.0,SOFT,7.0
1261,9974,2,81,8.0,12.0,SOFT,7.0
1261,9974,4,14,4.0,13.0,SOFT,0.0
1261,9974,2,87,6.0,11.0,SOFT,4.0
1261,9974,3,6,18.0,22.0,SOFT,0.0
1261,9974,4,18,4.0,16.0,MEDIUM,0.0
1261,9974,1,10,1.0,12.0,SOFT,0.0
1261,9974,2,63,13.0,15.0,SOFT,0.0
1261,9974,3,12,14.0,16.0,SOFT,0.0
1261,9974,4,30,23.0,27.0,SOFT,0.0
1261,9974,2,1,12.0,17.0,SOFT,0.0
1261,9974,3,16,15.0,20.0,SOFT,0.0
1261,9974,3,4,14.0,18.0,SOFT,0.0
1261,9974,3,1,18.0,18.0,SOFT,5.0
1261,9974,3,87,12.0,15.0,SOFT,0.0
1261,9974,3,63,16.0,18.0,SOFT,2.0
1261,9974,4,12,17.0,19.0,SOFT,0.0
1261,9974,3,81,13.0,18.0,SOFT,0.0
1261,9974,2,22,13.0,18.0,SOFT,0.0
1261,9974,2,27,13.0,25.0,SOFT,0.0
1261,9974,5,30,28.0,30.0,SOFT,4.0
1261,9974,4,63,19.0,20.0,SOFT,6.0
1261,9974,3,43,21.0,30.0,SOFT,0.0
1261,9974,4,6,23.0,28.0,SOFT,4.0
1261,9974,2,23,12.0,24.0,SOFT,0.0
1261,9974,4,16,21.0,25.0,SOFT,5.0
1261,9974,2,10,13.0,20.0,SOFT,0.0
1261,9974,5,18,17.0,24.0,SOFT,0.0
1261,9974,3,5,18.0,28.0,SOFT,0.0
1261,9974,4,81,19.0,21.0,SOFT,6.0
1261,9974,3,22,19.0,21.0,SOFT,5.0
1261,9974,4,4,19.0,23.0,SOFT,5.0
1261,9974,4,43,31.0,32.0,SOFT,10.0
1261,9974,5,12,20.0,22.0,SOFT,6.0
1261,9974,6,12,23.0,23.0,SOFT,9.0
1261,9974,5,63,21.0,22.0,SOFT,0.0
1261,9974,2,31,16.0,25.0,SOFT,0.0
1261,9974,3,44,16.0,26.0,SOFT,0.0
1261,9974,5,6,29.0,30.0,SOFT,10.0
1261,9974,6,30,31.0,33.0,SOFT,0.0
1261,9974,5,14,14.0,22.0,MEDIUM,0.0
1261,9974,3,55,14.0,24.0,SOFT,0.0
1261,9974,4,1,19.0,23.0,SOFT,6.0
1261,9974,4,87,16.0,20.0,SOFT,4.0
1261,9975,1,23,1.0,8.0,SOFT,0.0
1261,9975,1,55,1.0,8.0,SOFT,0.0
1261,9975,1,31,1.0,7.0,SOFT,0.0
1261,9975,1,87,1.0,7.0,SOFT,0.0
1261,9975,1,10,1.0,6.0,MEDIUM,0.0
1261,9975,1,43,1.0,7.0,MEDIUM,0.0
1261,9975,1,27,1.0,7.0,SOFT,0.0
1261,9975,1,30,1.0,6.0,SOFT,0.0
1261,9975,1,5,1.0,7.0,SOFT,0.0
1261,9975,1,6,1.0,6.0,SOFT,0.0
1261,9975,1,14,1.0,7.0,SOFT,0.0
1261,9975,1,18,1.0,7.0,SOFT,0.0
1261,9975,1,16,1.0,12.0,SOFT,0.0
1261,9975,1,44,1.0,9.0,SOFT,0.0
1261,9975,1,22,1.0,6.0,SOFT,0.0
1261,9975,1,12,1.0,6.0,SOFT,0.0
1261,9975,1,63,1.0,11.0,SOFT,0.0
1261,9975,1,4,1.0,7.0,SOFT,0.0
1261,9975,1,81,1.0,7.0,SOFT,0.0
1261,9975,1,1,1.0,5.0,SOFT,0.0
1261,9975,2,31,8.0,13.0,SOFT,0.0
1261,9975,2,87,8.0,13.0,SOFT,0.0
1261,9975,2,27,8.0,13.0,SOFT,0.0
1261,9975,2,5,8.0,13.0,SOFT,0.0
1261,9975,2,6,7.0,12.0,SOFT,0.0
1261,9975,2,12,7.0,11.0,SOFT,0.0
1261,9975,2,23,9.0,13.0,SOFT,0.0
1261,9975,2,55,9.0,13.0,SOFT,0.0
1261,9975,2,10,7.0,11.0,SOFT,0.0
1261,9975,2,43,8.0,12.0,SOFT,0.0
1261,9975,2,30,7.0,11.0,SOFT,0.0
1261,9975,2,14,8.0,12.0,SOFT,0.0
1261,9975,2,22,7.0,11.0,SOFT,0.0
1261,9975,2,18,8.0,11.0,SOFT,0.0
1261,9975,2,1,6.0,9.0,SOFT,0.0
1261,9975,2,4,8.0,11.0,SOFT,7.0
1261,9975,2,81,8.0,10.0,SOFT,7.0
1261,9975,2,44,10.0,12.0,SOFT,0.0
1261,9975,3,27,14.0,17.0,SOFT,0.0
1261,9975,3,23,14.0,17.0,MEDIUM,0.0
1261,9975,3,55,14.0,17.0,MEDIUM,0.0
1261,9975,3,31,14.0,17.0,SOFT,6.0
1261,9975,3,14,13.0,16.0,SOFT,0.0
1261,9975,3,30,12.0,14.0,SOFT,0.0
1261,9975,2,16,13.0,15.0,MEDIUM,0.0
1261,9975,3,44,13.0,15.0,MEDIUM,0.0
1261,9975,3,6,13.0,15.0,SOFT,0.0
1261,9975,3,4,12.0,14.0,SOFT,0.0
1261,9975,3,81,11.0,13.0,SOFT,0.0
1261,9975,3,22,12.0,14.0,SOFT,0.0
1261,9975,3,1,10.0,12.0,SOFT,0.0
1261,9975,2,63,12.0,13.0,MEDIUM,0.0
1261,9975,4,27,18.0,20.0,SOFT,3.0
1261,9975,4,23,18.0,21.0,MEDIUM,4.0
1261,9975,4,55,18.0,21.0,MEDIUM,4.0
1261,9975,4,6,16.0,18.0,SOFT,3.0
1261,9975,4,31,18.0,20.0,SOFT,10.0
1261,9975,3,16,16.0,21.0,SOFT,0.0
1261,9975,4,44,16.0,22.0,SOFT,0.0
1261,9975,4,14,17.0,22.0,MEDIUM,1.0
1261,9975,4,81,14.0,21.0,SOFT,3.0
1261,9975,4,4,15.0,19.0,SOFT,3.0
1261,9975,4,30,15.0,20.0,SOFT,0.0
1261,9975,4,22,15.0,20.0,SOFT,0.0
1261,9975,4,1,13.0,15.0,SOFT,3.0
1261,9975,5,31,21.0,24.0,SOFT,0.0
1261,9975,5,23,22.0,25.0,SOFT,0.0
1261,9975,5,55,22.0,25.0,SOFT,0.0
1261,9975,5,27,21.0,23.0,SOFT,0.0
1261,9975,5,6,19.0,21.0,SOFT,0.0
1261,9975,6,23,26.0,26.0,SOFT,4.0
1261,9975,6,31,25.0,28.0,MEDIUM,0.0
1261,9975,5,14,23.0,26.0,SOFT,4.0
1261,9975,5,81,22.0,24.0,SOFT,0.0
1261,9975,5,4,20.0,22.0,SOFT,0.0
1261,9975,5,44,23.0,25.0,SOFT,3.0
1261,9975,4,16,22.0,24.0,SOFT,0.0
1261,9975,6,6,22.0,24.0,SOFT,6.0
1261,9975,5,30,21.0,23.0,SOFT,3.0
1261,9975,7,23,27.0,30.0,MEDIUM,0.0
1261,9975,5,1,16.0,18.0,SOFT,0.0
1261,9975,6,81,25.0,29.0,SOFT,0.0
1261,9975,6,4,23.0,27.0,SOFT,0.0
1261,9975,7,31,29.0,32.0,SOFT,0.0
1261,9975,6,14,27.0,30.0,SOFT,0.0
1261,9975,8,23,31.0,34.0,SOFT,0.0
1261,9975,6,30,24.0,26.0,SOFT,0.0
1261,9975,7,6,25.0,27.0,SOFT,0.0
1261,9975,6,44,26.0,28.0,SOFT,0.0
1261,9975,5,16,25.0,27.0,SOFT,0.0
1261,9975,6,1,19.0,21.0,SOFT,0.0
1261,9979,1,22,1.0,0.0,SOFT,0.0
1261,9979,1,10,1.0,0.0,MEDIUM,6.0
1261,9979,1,87,1.0,0.0,MEDIUM,0.0
1261,9979,1,5,1.0,0.0,MEDIUM,0.0
1261,9979,2,10,1.0,7.0,MEDIUM,0.0
1261,9979,1,27,1.0,11.0,MEDIUM,0.0
1261,9979,1,43,1.0,12.0,HARD,0.0
1261,9979,1,6,1.0,13.0,MEDIUM,0.0
1261,9979,1,14,1.0,15.0,HARD,1.0
1261,9979,1,31,1.0,15.0,MEDIUM,0.0
1261,9979,1,18,1.0,16.0,HARD,1.0
1261,9979,2,87,1.0,16.0,HARD,0.0
1261,9979,1,44,1.0,17.0,HARD,0.0
1261,9979,1,4,1.0,18.0,MEDIUM,0.0
1261,9979,2,6,14.0,18.0,SOFT,3.0
1261,9979,1,81,1.0,19.0,MEDIUM,0.0
1261,9979,1,16,1.0,21.0,MEDIUM,0.0
1261,9979,2,43,13.0,25.0,MEDIUM,7.0
1261,9979,2,5,1.0,25.0,HARD,0.0
1261,9979,1,1,1.0,27.0,HARD,0.0
1261,9979,2,31,16.0,27.0,MEDIUM,4.0
1261,9979,1,30,1.0,30.0,MEDIUM,6.0
1261,9979,1,23,1.0,31.0,MEDIUM,4.0
1261,9979,2,14,16.0,36.0,HARD,1.0
1261,9979,3,5,26.0,34.0,SOFT,0.0
1261,9979,2,23,32.0,39.0,MEDIUM,8.0
1261,9979,2,30,31.0,39.0,SOFT,3.0
1261,9979,2,27,12.0,43.0,HARD,0.0
1261,9979,2,81,20.0,47.0,HARD,0.0
1261,9979,2,16,22.0,48.0,HARD,0.0
1261,9979,1,55,1.0,47.0,HARD,0.0
1261,9979,2,4,19.0,49.0,HARD,0.0
1261,9979,2,55,48.0,52.0,MEDIUM,0.0
1261,9979,1,63,1.0,52.0,HARD,0.0
1261,9979,2,44,18.0,55.0,HARD,1.0
1261,9979,2,18,17.0,63.0,HARD,1.0
1261,9979,2,63,53.0,67.0,MEDIUM,53.0
1261,9979,1,12,1.0,68.0,HARD,0.0
1261,9979,2,12,69.0,70.0,MEDIUM,0.0
1261,9979,2,22,1.0,72.0,HARD,0.0
1261,9979,2,1,28.0,76.0,MEDIUM,0.0
1261,9979,3,4,50.0,78.0,HARD,0.0
1261,9979,3,16,49.0,78.0,MEDIUM,0.0
1261,9979,3,81,48.0,78.0,HARD,0.0
1261,9979,3,12,71.0,75.0,HARD,0.0
1261,9979,3,23,40.0,76.0,HARD,0.0
1261,9979,3,55,53.0,76.0,MEDIUM,8.0
1261,9979,3,1,77.0,78.0,SOFT,3.0
1261,9979,3,63,68.0,76.0,HARD,0.0
1261,9979,3,44,56.0,78.0,MEDIUM,0.0
1261,9979,3,87,17.0,76.0,MEDIUM,0.0
1261,9979,3,43,26.0,76.0,MEDIUM,0.0
1261,9979,3,6,19.0,77.0,HARD,1.0
1261,9979,3,31,28.0,77.0,HARD,0.0
1261,9979,3,30,40.0,77.0,HARD,1.0
1261,9979,4,5,35.0,76.0,MEDIUM,0.0
1261,9979,3,18,64.0,76.0,MEDIUM,1.0
1261,9979,3,27,44.0,76.0,SOFT,0.0
1261,9979,3,22,73.0,76.0,MEDIUM,0.0
1262,9964,1,45,1.0,1.0,HARD,0.0
1262,9964,1,30,1.0,2.0,HARD,0.0
1262,9964,1,16,1.0,3.0,HARD,0.0
1262,9964,1,50,1.0,3.0,HARD,0.0
1262,9964,1,12,1.0,3.0,HARD,0.0
1262,9964,1,27,1.0,1.0,HARD,0.0
1262,9964,1,5,1.0,1.0,HARD,0.0
1262,9964,1,43,1.0,5.0,MEDIUM,0.0
1262,9964,2,16,4.0,6.0,HARD,3.0
1262,9964,1,87,1.0,5.0,HARD,0.0
1262,9964,1,6,1.0,5.0,HARD,0.0
1262,9964,1,1,1.0,5.0,HARD,0.0
1262,9964,1,63,1.0,5.0,HARD,0.0
1262,9964,2,50,4.0,6.0,HARD,0.0
1262,9964,2,12,4.0,6.0,HARD,3.0
1262,9964,2,30,3.0,4.0,HARD,2.0
1262,9964,2,45,2.0,3.0,HARD,0.0
1262,9964,1,10,1.0,8.0,HARD,0.0
1262,9964,2,5,2.0,6.0,HARD,1.0
1262,9964,2,43,6.0,10.0,MEDIUM,5.0
1262,9964,2,10,9.0,11.0,HARD,8.0
1262,9964,1,4,1.0,8.0,HARD,0.0
1262,9964,1,81,1.0,7.0,HARD,0.0
1262,9964,2,63,6.0,8.0,HARD,5.0
1262,9964,1,55,1.0,5.0,HARD,0.0
1262,9964,3,30,5.0,10.0,HARD,4.0
1262,9964,1,14,1.0,9.0,HARD,0.0
1262,9964,3,43,11.0,13.0,MEDIUM,10.0
1262,9964,3,12,7.0,9.0,HARD,0.0
1262,9964,3,10,12.0,14.0,HARD,11.0
1262,9964,2,27,2.0,8.0,HARD,1.0
1262,9964,1,18,1.0,8.0,MEDIUM,0.0
1262,9964,3,16,7.0,12.0,HARD,6.0
1262,9964,2,55,6.0,8.0,HARD,5.0
1262,9964,2,1,6.0,8.0,HARD,5.0
1262,9964,1,22,1.0,9.0,HARD,0.0
1262,9964,1,44,1.0,11.0,HARD,0.0
1262,9964,3,45,4.0,12.0,HARD,3.0
1262,9964,2,4,9.0,11.0,HARD,0.0
1262,9964,2,81,8.0,10.0,HARD,7.0
1262,9964,3,27,9.0,11.0,SOFT,0.0
1262,9964,2,6,6.0,11.0,HARD,5.0
1262,9964,3,5,7.0,9.0,HARD,6.0
1262,9964,4,16,13.0,15.0,SOFT,0.0
1262,9964,3,55,9.0,11.0,MEDIUM,0.0
1262,9964,2,87,6.0,11.0,HARD,5.0
1262,9964,3,63,9.0,12.0,MEDIUM,8.0
1262,9964,3,4,12.0,14.0,SOFT,0.0
1262,9964,3,81,11.0,13.0,SOFT,0.0
1262,9964,4,10,15.0,15.0,HARD,14.0
1262,9964,4,12,10.0,12.0,MEDIUM,0.0
1262,9964,2,44,12.0,14.0,SOFT,0.0
1262,9964,4,43,14.0,16.0,MEDIUM,0.0
1262,9964,4,45,13.0,15.0,HARD,12.0
1262,9964,4,30,11.0,16.0,HARD,0.0
1262,9964,4,5,10.0,12.0,SOFT,0.0
1262,9964,3,50,7.0,12.0,HARD,6.0
1262,9964,5,43,17.0,19.0,SOFT,0.0
1262,9964,2,22,10.0,12.0,SOFT,0.0
1262,9964,2,14,10.0,14.0,HARD,0.0
1262,9964,5,10,16.0,18.0,SOFT,0.0
1262,9964,5,16,16.0,17.0,SOFT,3.0
1262,9964,3,6,12.0,14.0,SOFT,0.0
1262,9964,3,44,15.0,16.0,SOFT,3.0
1262,9964,2,18,9.0,13.0,MEDIUM,8.0
1262,9964,4,55,12.0,14.0,MEDIUM,3.0
1262,9964,4,81,14.0,16.0,SOFT,3.0
1262,9964,3,87,12.0,14.0,SOFT,0.0
1262,9964,4,4,15.0,17.0,SOFT,3.0
1262,9964,4,6,15.0,15.0,HARD,11.0
1262,9964,4,50,13.0,15.0,SOFT,0.0
1262,9964,5,30,17.0,19.0,SOFT,0.0
1262,9964,5,5,13.0,14.0,SOFT,0.0
1262,9964,6,10,19.0,20.0,SOFT,3.0
1262,9964,3,14,15.0,20.0,SOFT,0.0
1262,9964,4,27,12.0,14.0,SOFT,0.0
1262,9964,3,22,13.0,20.0,SOFT,3.0
1262,9964,3,1,9.0,11.0,SOFT,0.0
1262,9964,5,50,16.0,17.0,SOFT,3.0
1262,9964,5,45,16.0,23.0,MEDIUM,0.0
1262,9964,5,6,16.0,22.0,HARD,0.0
1262,9964,5,55,15.0,23.0,MEDIUM,6.0
1262,9964,5,81,17.0,25.0,SOFT,6.0
1262,9964,6,6,23.0,23.0,SOFT,0.0
1262,9964,6,45,24.0,26.0,HARD,15.0
1262,9964,6,55,24.0,26.0,HARD,8.0
1262,9964,5,27,15.0,21.0,SOFT,0.0
1262,9964,4,63,13.0,32.0,MEDIUM,0.0
1262,9964,5,12,13.0,31.0,MEDIUM,0.0
1262,9964,7,10,21.0,28.0,HARD,15.0
1262,9964,5,4,18.0,29.0,SOFT,0.0
1262,9964,4,87,15.0,26.0,HARD,0.0
1262,9964,4,22,21.0,27.0,HARD,9.0
1262,9964,4,44,17.0,29.0,HARD,11.0
1262,9964,6,81,26.0,28.0,HARD,10.0
1262,9964,6,50,18.0,23.0,HARD,0.0
1262,9964,3,18,14.0,24.0,SOFT,0.0
1262,9964,6,16,18.0,31.0,SOFT,0.0
1262,9964,6,30,20.0,28.0,SOFT,0.0
1262,9964,6,5,15.0,23.0,HARD,9.0
1262,9964,7,6,24.0,26.0,SOFT,0.0
1262,9964,4,1,12.0,18.0,SOFT,3.0
1262,9965,1,31,1.0,3.0,MEDIUM,0.0
1262,9965,1,43,1.0,3.0,HARD,0.0
1262,9965,1,12,1.0,3.0,MEDIUM,0.0
1262,9965,1,10,1.0,3.0,MEDIUM,0.0
1262,9965,1,5,1.0,3.0,MEDIUM,0.0
1262,9965,1,44,1.0,3.0,MEDIUM,0.0
1262,9965,1,87,1.0,3.0,MEDIUM,0.0
1262,9965,1,16,1.0,3.0,MEDIUM,0.0
1262,9965,1,27,1.0,3.0,MEDIUM,0.0
1262,9965,1,4,1.0,3.0,MEDIUM,0.0
1262,9965,1,6,1.0,3.0,MEDIUM,0.0
1262,9965,1,30,1.0,3.0,MEDIUM,0.0
1262,9965,1,22,1.0,3.0,MEDIUM,0.0
1262,9965,1,1,1.0,3.0,MEDIUM,0.0
1262,9965,1,63,1.0,3.0,MEDIUM,0.0
1262,9965,2,16,4.0,5.0,MEDIUM,0.0
1262,9965,1,18,1.0,6.0,HARD,0.0
1262,9965,1,55,1.0,6.0,MEDIUM,0.0
1262,9965,2,43,4.0,6.0,HARD,3.0
1262,9965,1,23,1.0,6.0,MEDIUM,0.0
1262,9965,2,5,4.0,6.0,MEDIUM,0.0
1262,9965,2,10,4.0,6.0,MEDIUM,3.0
1262,9965,1,81,1.0,3.0,MEDIUM,0.0
1262,9965,2,44,4.0,7.0,MEDIUM,3.0
1262,9965,3,16,6.0,8.0,MEDIUM,5.0
1262,9965,2,30,4.0,6.0,MEDIUM,3.0
1262,9965,2,31,4.0,9.0,MEDIUM,3.0
1262,9965,2,63,4.0,6.0,MEDIUM,3.0
1262,9965,2,12,4.0,6.0,MEDIUM,3.0
1262,9965,2,6,4.0,6.0,MEDIUM,3.0
1262,9965,2,55,7.0,8.0,MEDIUM,6.0
1262,9965,2,1,4.0,5.0,MEDIUM,3.0
1262,9965,2,22,4.0,6.0,MEDIUM,3.0
1262,9965,2,4,4.0,6.0,MEDIUM,3.0
1262,9965,2,27,4.0,7.0,MEDIUM,0.0
1262,9965,2,23,7.0,9.0,MEDIUM,6.0
1262,9965,3,43,7.0,9.0,HARD,6.0
1262,9965,3,10,7.0,8.0,MEDIUM,6.0
1262,9965,1,14,1.0,9.0,MEDIUM,0.0
1262,9965,4,16,9.0,11.0,MEDIUM,8.0
1262,9965,2,18,7.0,8.0,HARD,6.0
1262,9965,2,81,4.0,6.0,MEDIUM,3.0
1262,9965,3,44,8.0,10.0,MEDIUM,7.0
1262,9965,3,4,7.0,9.0,SOFT,0.0
1262,9965,3,30,7.0,9.0,MEDIUM,6.0
1262,9965,3,6,7.0,9.0,MEDIUM,6.0
1262,9965,3,27,8.0,10.0,SOFT,0.0
1262,9965,3,63,7.0,9.0,SOFT,0.0
1262,9965,3,31,10.0,12.0,MEDIUM,9.0
1262,9965,3,5,7.0,8.0,MEDIUM,6.0
1262,9965,4,43,10.0,12.0,SOFT,0.0
1262,9965,4,10,9.0,11.0,SOFT,0.0
1262,9965,5,16,12.0,14.0,SOFT,0.0
1262,9965,3,55,9.0,11.0,SOFT,0.0
1262,9965,3,12,7.0,9.0,SOFT,0.0
1262,9965,3,1,6.0,8.0,SOFT,0.0
1262,9965,3,22,7.0,9.0,SOFT,0.0
1262,9965,3,18,9.0,11.0,SOFT,0.0
1262,9965,3,23,10.0,12.0,SOFT,0.0
1262,9965,4,4,10.0,11.0,SOFT,3.0
1262,9965,3,81,7.0,9.0,SOFT,0.0
1262,9965,4,5,9.0,11.0,SOFT,0.0
1262,9965,4,31,13.0,15.0,SOFT,0.0
1262,9965,2,87,4.0,5.0,MEDIUM,3.0
1262,9965,4,6,10.0,12.0,SOFT,0.0
1262,9965,4,30,10.0,12.0,SOFT,0.0
1262,9965,4,27,11.0,12.0,SOFT,3.0
1262,9965,6,16,15.0,16.0,SOFT,3.0
1262,9965,5,10,12.0,13.0,SOFT,3.0
1262,9965,5,6,13.0,13.0,SOFT,3.0
1262,9965,4,44,11.0,13.0,SOFT,0.0
1262,9965,5,43,13.0,15.0,SOFT,3.0
1262,9965,5,30,13.0,13.0,SOFT,3.0
1262,9965,2,14,10.0,12.0,SOFT,0.0
1262,9965,4,18,12.0,13.0,SOFT,8.0
