date,session_key,pit_duration,meeting_key,driver_number,lap_number
2024-06-08T20:35:56.918000+00:00,9527,26.4,1237,16,19.0
2024-06-08T20:36:41.670000+00:00,9527,117.1,1237,1,18.0
2024-06-08T20:36:53.287000+00:00,9527,25.2,1237,44,18.0
2024-06-08T20:37:10.227000+00:00,9527,39.4,1237,63,18.0
2024-06-08T20:37:16.795000+00:00,9527,308.7,1237,20,15.0
2024-06-08T20:48:03.510000+00:00,9527,407.9,1237,81,21.0
2024-06-08T20:48:10.605000+00:00,9527,441.9,1237,1,21.0
2024-06-08T20:48:20.837000+00:00,9527,570.1,1237,4,18.0
2024-06-08T20:48:33.257000+00:00,9527,454.2,1237,14,18.0
2024-06-08T20:48:38.832000+00:00,9527,416.6,1237,18,20.0
2024-06-08T20:48:51.318000+00:00,9527,558.7,1237,22,18.0
2024-06-08T20:48:55.873000+00:00,9527,484.2,1237,3,19.0
2024-06-08T20:49:09.274000+00:00,9527,459.3,1237,23,20.0
2024-06-08T20:50:42.072000+00:00,9527,573.3,1237,63,21.0
2024-06-08T20:50:47.425000+00:00,9527,582.0,1237,44,21.0
2024-06-08T20:52:34.690000+00:00,9527,26.2,1237,81,24.0
2024-06-08T20:54:50.366000+00:00,9527,152.4,1237,4,21.0
2024-06-08T20:55:51.355000+00:00,9527,159.6,1237,23,23.0
2024-06-08T20:56:34.657000+00:00,9527,230.3,1237,18,23.0
2024-06-08T20:57:01.642000+00:00,9527,152.2,1237,3,23.0
2024-06-08T20:57:07.931000+00:00,9527,278.0,1237,14,21.0
2024-06-08T20:57:32.385000+00:00,9527,197.6,1237,22,22.0
2024-06-08T20:57:51.289000+00:00,9527,248.9,1237,1,25.0
2024-06-08T20:58:09.757000+00:00,9527,212.4,1237,63,24.0
2024-06-08T20:58:15.261000+00:00,9527,214.9,1237,44,24.0
2024-06-09T18:14:57.067000+00:00,9531,30.4,1237,20,7.0
2024-06-09T18:22:58.338000+00:00,9531,24.2,1237,27,12.0
2024-06-09T18:41:08.894000+00:00,9531,25.5,1237,24,24.0
2024-06-09T18:41:16.833000+00:00,9531,24.3,1237,1,25.0
2024-06-09T18:41:17.188000+00:00,9531,24.0,1237,63,25.0
2024-06-09T18:41:18.206000+00:00,9531,23.9,1237,81,25.0
2024-06-09T18:41:37.963000+00:00,9531,23.7,1237,44,25.0
2024-06-09T18:41:39.235000+00:00,9531,25.7,1237,14,25.0
2024-06-09T18:42:12.056000+00:00,9531,24.2,1237,18,25.0
2024-06-09T18:42:19.997000+00:00,9531,24.7,1237,23,25.0
2024-06-09T18:42:23.162000+00:00,9531,24.0,1237,16,25.0
2024-06-09T18:42:30.087000+00:00,9531,27.6,1237,55,25.0
2024-06-09T18:42:30.955000+00:00,9531,26.7,1237,20,25.0
2024-06-09T18:42:31.911000+00:00,9531,24.9,1237,10,25.0
2024-06-09T18:42:43.648000+00:00,9531,33.7,1237,11,25.0
2024-06-09T18:42:46.791000+00:00,9531,24.6,1237,27,25.0
2024-06-09T18:43:08.307000+00:00,9531,23.4,1237,4,26.0
2024-06-09T18:44:07.949000+00:00,9531,30.2,1237,3,26.0
2024-06-09T18:48:19.047000+00:00,9531,47.1,1237,16,28.0
2024-06-09T18:53:57.163000+00:00,9531,24.6,1237,16,31.0
2024-06-09T19:06:20.775000+00:00,9531,24.4,1237,10,40.0
2024-06-09T19:07:49.606000+00:00,9531,24.8,1237,20,41.0
2024-06-09T19:09:10.865000+00:00,9531,24.9,1237,77,42.0
2024-06-09T19:10:11.665000+00:00,9531,24.2,1237,44,43.0
2024-06-09T19:10:34.901000+00:00,9531,23.8,1237,3,43.0
2024-06-09T19:10:37.059000+00:00,9531,24.1,1237,55,43.0
2024-06-09T19:10:37.798000+00:00,9531,24.4,1237,11,43.0
2024-06-09T19:11:34.047000+00:00,9531,23.4,1237,81,44.0
2024-06-09T19:11:48.531000+00:00,9531,24.3,1237,14,44.0
2024-06-09T19:11:52.689000+00:00,9531,25.5,1237,22,44.0
2024-06-09T19:11:55.703000+00:00,9531,25.0,1237,18,44.0
2024-06-09T19:11:57.263000+00:00,9531,24.4,1237,31,44.0
2024-06-09T19:11:59.794000+00:00,9531,24.8,1237,23,44.0
2024-06-09T19:12:08.566000+00:00,9531,24.7,1237,27,44.0
2024-06-09T19:12:53.824000+00:00,9531,24.2,1237,1,45.0
2024-06-09T19:12:57.884000+00:00,9531,25.4,1237,63,45.0
2024-06-09T19:12:59.918000+00:00,9531,65.5,1237,24,44.0
2024-06-09T19:15:43.631000+00:00,9531,23.9,1237,4,47.0
2024-06-09T19:25:31.543000+00:00,9531,28.3,1237,24,52.0
2024-06-09T19:25:48.175000+00:00,9531,28.1,1237,63,54.0
2024-06-09T19:25:54.234000+00:00,9531,28.8,1237,44,54.0
2024-06-09T19:26:52.500000+00:00,9531,26.8,1237,20,54.0
2024-06-21T11:30:02.317000+00:00,9532,,1238,77,1.0
2024-06-21T11:30:12.932000+00:00,9532,,1238,14,1.0
2024-06-21T11:30:15.387000+00:00,9532,,1238,20,1.0
2024-06-21T11:30:16.413000+00:00,9532,,1238,44,1.0
2024-06-21T11:30:18.787000+00:00,9532,,1238,63,1.0
2024-06-21T11:30:25.245000+00:00,9532,,1238,4,1.0
2024-06-21T11:30:27.632000+00:00,9532,,1238,24,1.0
2024-06-21T11:30:32.425000+00:00,9532,,1238,81,1.0
2024-06-21T11:30:37.585000+00:00,9532,,1238,10,1.0
2024-06-21T11:30:42.740000+00:00,9532,,1238,2,1.0
2024-06-21T11:30:45.045000+00:00,9532,,1238,50,1.0
2024-06-21T11:30:47.661000+00:00,9532,,1238,31,1.0
2024-06-21T11:30:50.309000+00:00,9532,,1238,22,1.0
2024-06-21T11:31:10.600000+00:00,9532,,1238,18,1.0
2024-06-21T11:31:21.004000+00:00,9532,,1238,3,1.0
2024-06-21T11:31:26.284000+00:00,9532,,1238,55,1.0
2024-06-21T11:31:28.538000+00:00,9532,,1238,11,1.0
2024-06-21T11:31:34.585000+00:00,9532,,1238,16,1.0
2024-06-21T11:33:17.394000+00:00,9532,31.4,1238,2,2.0
2024-06-21T11:33:35.894000+00:00,9532,,1238,1,1.0
2024-06-21T11:34:59.865000+00:00,9532,53.2,1238,10,3.0
2024-06-21T11:35:35.826000+00:00,9532,139.1,1238,14,3.0
2024-06-21T11:35:52.437000+00:00,9532,,1238,23,1.0
2024-06-21T11:36:02.600000+00:00,9532,27.2,1238,44,4.0
2024-06-21T11:36:41.911000+00:00,9532,24.8,1238,11,4.0
2024-06-21T11:37:28.838000+00:00,9532,311.0,1238,81,2.0
2024-06-21T11:38:00.816000+00:00,9532,41.1,1238,20,6.0
2024-06-21T11:38:17.369000+00:00,9532,400.7,1238,77,2.0
2024-06-21T11:38:34.033000+00:00,9532,23.2,1238,1,4.0
2024-06-21T11:38:56.283000+00:00,9532,36.2,1238,50,6.0
2024-06-21T11:39:08.309000+00:00,9532,35.3,1238,63,6.0
2024-06-21T11:40:04.440000+00:00,9532,17.2,1238,18,6.0
2024-06-21T11:41:07.760000+00:00,9532,526.8,1238,4,2.0
2024-06-21T11:41:39.680000+00:00,9532,28.0,1238,16,7.0
2024-06-21T11:42:35.926000+00:00,9532,345.1,1238,2,4.0
2024-06-21T11:42:58.772000+00:00,9532,26.1,1238,31,8.0
2024-06-21T11:44:04.047000+00:00,9532,33.2,1238,1,7.0
2024-06-21T11:44:23.541000+00:00,9532,294.5,1238,81,3.0
2024-06-21T11:46:15.432000+00:00,9532,27.9,1238,20,11.0
2024-06-21T11:47:02.115000+00:00,9532,17.4,1238,16,10.0
2024-06-21T11:47:16.588000+00:00,9532,30.1,1238,24,11.0
2024-06-21T11:47:20.176000+00:00,9532,437.5,1238,77,3.0
2024-06-21T11:48:03.352000+00:00,9532,31.6,1238,3,11.0
2024-06-21T11:48:44.320000+00:00,9532,638.5,1238,10,5.0
2024-06-21T11:52:27.001000+00:00,9532,825.9,1238,14,5.0
2024-06-21T11:53:06.715000+00:00,9532,456.9,1238,18,9.0
2024-06-21T11:57:25.837000+00:00,9532,480.6,1238,63,12.0
2024-06-21T11:57:32.345000+00:00,9532,544.2,1238,55,12.0
2024-06-21T11:57:57.324000+00:00,9532,698.9,1238,11,10.0
2024-06-21T11:58:13.426000+00:00,9532,639.4,1238,1,9.0
2024-06-21T11:58:20.035000+00:00,9532,621.2,1238,44,11.0
2024-06-21T11:59:07.604000+00:00,9532,608.5,1238,23,9.0
2024-06-21T11:59:29.310000+00:00,9532,1201.4,1238,22,6.0
2024-06-21T11:59:42.378000+00:00,9532,435.0,1238,3,14.0
2024-06-21T12:00:17.614000+00:00,9532,517.1,1238,50,14.0
2024-06-21T12:01:39.980000+00:00,9532,749.3,1238,24,12.0
2024-06-21T12:02:40.242000+00:00,9532,457.4,1238,2,12.0
2024-06-21T12:02:50.592000+00:00,9532,633.7,1238,4,9.0
2024-06-21T12:02:54.475000+00:00,9532,702.2,1238,31,13.0
2024-06-21T12:03:04.620000+00:00,9532,36.0,1238,55,15.0
2024-06-21T12:03:43.320000+00:00,9532,511.1,1238,20,16.0
2024-06-21T12:04:06.837000+00:00,9532,29.5,1238,44,14.0
2024-06-21T12:04:31.071000+00:00,9532,16.8,1238,23,12.0
2024-06-21T12:05:09.297000+00:00,9532,436.1,1238,81,12.0
2024-06-21T12:05:25.744000+00:00,9532,809.5,1238,16,13.0
2024-06-21T12:05:36.145000+00:00,9532,103.0,1238,22,9.0
2024-06-21T12:07:05.732000+00:00,9532,16.8,1238,24,15.0
2024-06-21T12:11:03.277000+00:00,9532,790.0,1238,81,14.0
2024-06-21T12:11:05.533000+00:00,9532,1164.0,1238,50,18.0
2024-06-21T12:11:07.208000+00:00,9532,211.5,1238,4,12.0
2024-06-21T12:11:10.898000+00:00,9532,1198.6,1238,31,16.0
2024-06-21T12:11:16.160000+00:00,9532,490.1,1238,1,12.0
2024-06-21T12:11:18.209000+00:00,9532,700.8,1238,10,12.0
2024-06-21T12:11:22.143000+00:00,9532,979.2,1238,2,15.0
2024-06-21T12:11:27.597000+00:00,9532,1171.3,1238,16,15.0
2024-06-21T12:11:31.114000+00:00,9532,978.9,1238,20,19.0
2024-06-21T12:11:33.572000+00:00,9532,607.5,1238,77,12.0
2024-06-21T12:11:49.808000+00:00,9532,300.8,1238,24,16.0
2024-06-21T12:12:08.811000+00:00,9532,382.3,1238,14,13.0
2024-06-21T12:12:16.096000+00:00,9532,503.0,1238,22,11.0
2024-06-21T12:12:19.190000+00:00,9532,439.7,1238,18,16.0
2024-06-21T12:12:44.352000+00:00,9532,374.8,1238,55,17.0
2024-06-21T12:13:08.157000+00:00,9532,522.4,1238,11,14.0
2024-06-21T12:14:09.276000+00:00,9532,1484.0,1238,63,18.0
2024-06-21T12:14:31.133000+00:00,9532,23.6,1238,55,18.0
2024-06-21T12:15:03.516000+00:00,9532,1356.1,1238,3,19.0
2024-06-21T12:15:21.383000+00:00,9532,667.1,1238,23,14.0
2024-06-21T12:15:29.336000+00:00,9532,464.9,1238,44,16.0
2024-06-21T12:15:42.853000+00:00,9532,22.6,1238,81,17.0
2024-06-21T12:17:09.225000+00:00,9532,16.7,1238,77,15.0
2024-06-21T12:20:29.603000+00:00,9532,252.8,1238,16,18.0
2024-06-21T12:20:49.120000+00:00,9532,291.0,1238,50,21.0
2024-06-21T12:20:58.654000+00:00,9532,283.4,1238,20,22.0
2024-06-21T12:21:06.457000+00:00,9532,390.6,1238,2,17.0
2024-06-21T12:22:39.282000+00:00,9532,339.0,1238,22,14.0
2024-06-21T12:22:43+00:00,9532,16.6,1238,77,18.0
2024-06-21T12:23:10.590000+00:00,9532,26.3,1238,63,24.0
2024-06-21T12:24:10.273000+00:00,9532,460.4,1238,24,19.0
2024-06-21T12:25:13.269000+00:00,9532,22.9,1238,3,26.0
2024-06-21T12:25:46.965000+00:00,9532,38.3,1238,1,22.0
2024-06-21T12:27:22.287000+00:00,9532,18.2,1238,3,27.0
2024-06-21T12:27:56.786000+00:00,9532,34.7,1238,4,24.0
2024-06-21T12:28:03.842000+00:00,9532,26.2,1238,77,21.0
2024-06-21T12:28:11.544000+00:00,9532,27.0,1238,81,26.0
2024-06-21T12:28:35.131000+00:00,9532,35.0,1238,23,23.0
2024-06-21T12:29:03.455000+00:00,9532,310.6,1238,10,19.0
2024-06-21T12:29:05.963000+00:00,9532,23.0,1238,16,24.0
2024-06-21T15:00:02.779000+00:00,9533,,1238,44,1.0
2024-06-21T15:00:05.614000+00:00,9533,,1238,77,1.0
2024-06-21T15:00:08.089000+00:00,9533,,1238,4,1.0
2024-06-21T15:00:11.968000+00:00,9533,,1238,10,1.0
2024-06-21T15:00:15.787000+00:00,9533,,1238,18,1.0
2024-06-21T15:00:21.603000+00:00,9533,,1238,81,1.0
2024-06-21T15:00:24.807000+00:00,9533,,1238,23,1.0
2024-06-21T15:00:27.292000+00:00,9533,,1238,31,1.0
2024-06-21T15:00:32.284000+00:00,9533,,1238,24,1.0
2024-06-21T15:00:34.800000+00:00,9533,,1238,2,1.0
2024-06-21T15:00:37.335000+00:00,9533,,1238,20,1.0
2024-06-21T15:00:38.669000+00:00,9533,,1238,14,1.0
2024-06-21T15:00:55.259000+00:00,9533,,1238,27,1.0
2024-06-21T15:01:06.219000+00:00,9533,,1238,16,1.0
2024-06-21T15:01:13.079000+00:00,9533,,1238,11,1.0
2024-06-21T15:01:24.551000+00:00,9533,,1238,22,1.0
2024-06-21T15:01:31.730000+00:00,9533,,1238,3,1.0
2024-06-21T15:01:46.389000+00:00,9533,,1238,63,1.0
2024-06-21T15:03:24.222000+00:00,9533,,1238,55,1.0
2024-06-21T15:03:39.615000+00:00,9533,,1238,1,1.0
2024-06-21T15:05:39.044000+00:00,9533,27.4,1238,10,4.0
2024-06-21T15:06:05.151000+00:00,9533,28.0,1238,44,4.0
2024-06-21T15:07:16.067000+00:00,9533,25.7,1238,11,4.0
2024-06-21T15:08:55.153000+00:00,9533,23.2,1238,55,4.0
2024-06-21T15:09:19.805000+00:00,9533,33.3,1238,1,4.0
2024-06-21T15:10:14.194000+00:00,9533,29.0,1238,16,6.0
2024-06-21T15:11:31.780000+00:00,9533,16.7,1238,18,7.0
2024-06-21T15:12:23.052000+00:00,9533,31.2,1238,44,7.0
2024-06-21T15:13:17.172000+00:00,9533,28.6,1238,63,7.0
2024-06-21T15:18:17.440000+00:00,9533,341.2,1238,2,8.0
2024-06-21T15:19:20.329000+00:00,9533,611.4,1238,81,6.0
2024-06-21T15:20:31.927000+00:00,9533,347.2,1238,23,10.0
2024-06-21T15:21:17.302000+00:00,9533,561.9,1238,11,7.0
2024-06-21T15:21:35.156000+00:00,9533,461.1,1238,55,7.0
2024-06-21T15:22:11.789000+00:00,9533,500.8,1238,16,8.0
2024-06-21T15:22:24.756000+00:00,9533,639.7,1238,4,8.0
2024-06-21T15:22:28.281000+00:00,9533,635.0,1238,77,8.0
2024-06-21T15:22:38.210000+00:00,9533,475.9,1238,24,10.0
2024-06-21T15:22:42.671000+00:00,9533,684.5,1238,27,7.0
2024-06-21T15:23:14.081000+00:00,9533,376.9,1238,20,10.0
2024-06-21T15:23:25.179000+00:00,9533,16.6,1238,2,11.0
2024-06-21T15:23:40.310000+00:00,9533,414.6,1238,22,10.0
2024-06-21T15:23:44.029000+00:00,9533,453.8,1238,18,10.0
2024-06-21T15:24:57.260000+00:00,9533,656.2,1238,1,7.0
2024-06-21T15:25:55.416000+00:00,9533,16.7,1238,23,13.0
2024-06-21T15:26:01.539000+00:00,9533,619.5,1238,44,9.0
2024-06-21T15:26:08.994000+00:00,9533,635.3,1238,3,9.0
2024-06-21T15:26:49.369000+00:00,9533,616.2,1238,31,10.0
2024-06-21T15:26:52.611000+00:00,9533,846.4,1238,14,8.0
2024-06-21T15:27:35.182000+00:00,9533,16.6,1238,16,11.0
2024-06-21T15:27:59.437000+00:00,9533,19.5,1238,24,13.0
2024-06-21T15:28:04.458000+00:00,9533,21.7,1238,77,11.0
2024-06-21T15:28:13.646000+00:00,9533,626.2,1238,63,10.0
2024-06-21T15:28:22.367000+00:00,9533,446.5,1238,81,7.0
2024-06-21T15:29:25.147000+00:00,9533,814.0,1238,10,10.0
2024-06-21T15:30:19.974000+00:00,9533,51.6,1238,18,13.0
2024-06-21T15:31:56.907000+00:00,9533,33.9,1238,44,12.0
2024-06-21T15:34:29.109000+00:00,9533,491.3,1238,55,10.0
2024-06-21T15:34:38.122000+00:00,9533,448.6,1238,4,11.0
2024-06-21T15:35:31.776000+00:00,9533,349.2,1238,1,10.0
2024-06-21T15:35:40.642000+00:00,9533,450.1,1238,2,14.0
2024-06-21T15:36:26.568000+00:00,9533,731.9,1238,11,9.0
2024-06-21T15:36:37.513000+00:00,9533,478.0,1238,22,13.0
2024-06-21T15:37:17.147000+00:00,9533,367.4,1238,23,16.0
2024-06-21T15:37:44.322000+00:00,9533,408.7,1238,3,12.0
2024-06-21T15:37:48.867000+00:00,9533,288.0,1238,81,10.0
2024-06-21T15:38:50.987000+00:00,9533,456.7,1238,27,12.0
2024-06-21T15:39:05.379000+00:00,9533,24.2,1238,2,16.0
2024-06-21T15:39:28.345000+00:00,9533,315.4,1238,20,16.0
2024-06-21T15:39:40.717000+00:00,9533,410.5,1238,24,16.0
2024-06-21T15:39:49.210000+00:00,9533,411.6,1238,77,14.0
2024-06-21T15:41:45.613000+00:00,9533,23.1,1238,77,15.0
2024-06-21T15:42:17.297000+00:00,9533,35.1,1238,23,19.0
2024-06-21T15:42:27.101000+00:00,9533,333.0,1238,14,14.0
2024-06-21T15:43:02.199000+00:00,9533,23.7,1238,24,18.0
2024-06-21T15:44:04.140000+00:00,9533,327.0,1238,63,16.0
2024-06-21T15:44:09.173000+00:00,9533,456.8,1238,44,15.0
2024-06-21T15:44:16.867000+00:00,9533,300.5,1238,31,17.0
2024-06-21T15:45:18.839000+00:00,9533,608.2,1238,18,16.0
2024-06-21T15:45:54.454000+00:00,9533,388.2,1238,10,16.0
2024-06-21T15:46:28.306000+00:00,9533,343.3,1238,11,12.0
2024-06-21T15:51:07.070000+00:00,9533,1114.4,1238,16,14.0
2024-06-21T15:52:20.421000+00:00,9533,23.3,1238,1,22.0
2024-06-21T15:52:59.436000+00:00,9533,26.1,1238,63,22.0
2024-06-21T15:54:13.999000+00:00,9533,24.1,1238,55,24.0
2024-06-21T15:55:35.184000+00:00,9533,32.8,1238,4,26.0
2024-06-21T15:55:50.641000+00:00,9533,21.9,1238,81,23.0
2024-06-21T15:56:08.409000+00:00,9533,22.6,1238,3,25.0
2024-06-21T15:57:48.845000+00:00,9533,18.7,1238,3,26.0
2024-06-21T15:58:27.726000+00:00,9533,22.3,1238,27,26.0
2024-06-21T15:59:37.248000+00:00,9533,22.4,1238,14,26.0
2024-06-22T10:30:31.372000+00:00,9534,,1238,44,1.0
2024-06-22T10:34:37.640000+00:00,9534,,1238,1,1.0
2024-06-22T10:35:58.353000+00:00,9534,,1238,20,1.0
2024-06-22T10:36:40.950000+00:00,9534,32.1,1238,44,4.0
2024-06-22T10:37:44.328000+00:00,9534,,1238,22,1.0
2024-06-22T10:37:47.061000+00:00,9534,,1238,18,1.0
2024-06-22T10:37:58.166000+00:00,9534,,1238,14,1.0
2024-06-22T10:38:42.385000+00:00,9534,,1238,11,1.0
2024-06-22T10:39:24.743000+00:00,9534,,1238,63,1.0
2024-06-22T10:40:04.875000+00:00,9534,,1238,55,1.0
2024-06-22T10:40:08.942000+00:00,9534,29.7,1238,18,2.0
2024-06-22T10:40:13.945000+00:00,9534,,1238,27,1.0
2024-06-22T10:40:20.775000+00:00,9534,,1238,16,1.0
2024-06-22T10:40:23.088000+00:00,9534,32.1,1238,14,2.0
2024-06-22T10:44:02.808000+00:00,9534,25.9,1238,11,4.0
2024-06-22T10:44:15.274000+00:00,9534,,1238,3,1.0
2024-06-22T10:44:44.625000+00:00,9534,,1238,31,1.0
2024-06-22T10:45:07.537000+00:00,9534,,1238,10,1.0
2024-06-22T10:45:18.297000+00:00,9534,,1238,4,1.0
2024-06-22T10:45:49.272000+00:00,9534,,1238,81,1.0
2024-06-22T10:46:13.415000+00:00,9534,19.5,1238,16,4.0
2024-06-22T10:48:01.539000+00:00,9534,,1238,77,1.0
2024-06-22T10:48:04.977000+00:00,9534,,1238,24,1.0
2024-06-22T10:48:12.988000+00:00,9534,373.9,1238,44,7.0
2024-06-22T10:48:27.299000+00:00,9534,195.2,1238,55,4.0
2024-06-22T10:48:45.452000+00:00,9534,260.2,1238,63,4.0
2024-06-22T10:49:02.520000+00:00,9534,,1238,23,1.0
2024-06-22T10:51:17.687000+00:00,9534,25.3,1238,81,4.0
2024-06-22T10:51:21.464000+00:00,9534,,1238,2,1.0
2024-06-22T10:51:29.923000+00:00,9534,546.8,1238,14,3.0
2024-06-22T10:52:30.789000+00:00,9534,617.4,1238,18,3.0
2024-06-22T10:52:39.601000+00:00,9534,28.2,1238,27,8.0
2024-06-22T10:52:58.827000+00:00,9534,504.2,1238,1,7.0
2024-06-22T10:53:07.120000+00:00,9534,16.6,1238,77,4.0
2024-06-22T10:53:25.242000+00:00,9534,27.8,1238,24,4.0
2024-06-22T10:54:27.136000+00:00,9534,16.6,1238,23,4.0
2024-06-22T10:55:01.086000+00:00,9534,225.0,1238,44,9.0
2024-06-22T10:56:48.048000+00:00,9534,534.8,1238,22,7.0
2024-06-22T10:56:57.972000+00:00,9534,297.5,1238,63,6.0
2024-06-22T10:57:03.764000+00:00,9534,352.3,1238,16,7.0
2024-06-22T10:57:32.122000+00:00,9534,18.2,1238,20,17.0
2024-06-22T10:58:43.634000+00:00,9534,18.7,1238,24,7.0
2024-06-22T10:59:20.821000+00:00,9534,16.8,1238,3,11.0
2024-06-22T10:59:34.625000+00:00,9534,363.1,1238,31,7.0
2024-06-22T11:00:08.025000+00:00,9534,661.4,1238,11,7.0
2024-06-22T11:02:04.779000+00:00,9534,717.7,1238,10,4.0
2024-06-22T11:03:15.232000+00:00,9534,590.1,1238,55,7.0
2024-06-22T11:04:00.400000+00:00,9534,23.7,1238,24,10.0
2024-06-22T11:05:25.964000+00:00,9534,18.3,1238,31,11.0
2024-06-22T11:06:07.325000+00:00,9534,60.9,1238,11,10.0
2024-06-22T11:06:13.829000+00:00,9534,21.6,1238,18,11.0
2024-06-22T11:06:43.798000+00:00,9534,23.6,1238,14,12.0
2024-06-22T11:06:59.401000+00:00,9534,711.2,1238,4,7.0
2024-06-22T11:07:15.520000+00:00,9534,34.9,1238,10,7.0
2024-06-22T11:07:40.749000+00:00,9534,16.7,1238,22,14.0
2024-06-22T11:08:23.080000+00:00,9534,603.2,1238,23,6.0
2024-06-22T11:08:30.239000+00:00,9534,707.0,1238,2,4.0
2024-06-22T11:09:03.608000+00:00,9534,802.5,1238,81,7.0
2024-06-22T11:10:52.045000+00:00,9534,682.4,1238,20,18.0
2024-06-22T11:11:01.886000+00:00,9534,731.2,1238,27,12.0
2024-06-22T11:11:05.870000+00:00,9534,29.3,1238,4,9.0
2024-06-22T11:14:03.857000+00:00,9534,16.6,1238,2,7.0
2024-06-22T11:15:06.208000+00:00,9534,469.6,1238,44,18.0
2024-06-22T11:15:40.877000+00:00,9534,22.5,1238,81,11.0
2024-06-22T11:15:45.482000+00:00,9534,453.9,1238,14,13.0
2024-06-22T11:16:35.883000+00:00,9534,525.5,1238,18,12.0
2024-06-22T11:17:22.999000+00:00,9534,495.7,1238,63,15.0
2024-06-22T11:17:56.934000+00:00,9534,1023.0,1238,3,12.0
2024-06-22T11:19:22.201000+00:00,9534,479.4,1238,55,13.0
2024-06-22T11:19:44.792000+00:00,9534,698.0,1238,1,18.0
2024-06-22T11:20:02.809000+00:00,9534,539.5,1238,11,13.0
2024-06-22T11:20:29.009000+00:00,9534,661.5,1238,22,15.0
2024-06-22T11:21:02.450000+00:00,9534,858.1,1238,16,14.0
2024-06-22T11:21:07.359000+00:00,9534,42.2,1238,44,21.0
2024-06-22T11:21:15.579000+00:00,9534,31.0,1238,14,16.0
2024-06-22T11:21:35.426000+00:00,9534,862.3,1238,31,12.0
2024-06-22T11:21:45.352000+00:00,9534,939.3,1238,77,13.0
2024-06-22T11:22:05.624000+00:00,9534,984.1,1238,24,11.0
2024-06-22T11:22:07.396000+00:00,9534,803.1,1238,10,8.0
2024-06-22T11:22:25.789000+00:00,9534,535.4,1238,23,9.0
2024-06-22T11:26:00.915000+00:00,9534,16.6,1238,22,18.0
2024-06-22T11:26:49.806000+00:00,9534,31.7,1238,16,17.0
2024-06-22T11:26:56.131000+00:00,9534,166.4,1238,55,16.0
2024-06-22T11:27:05.891000+00:00,9534,164.8,1238,1,21.0
2024-06-22T11:27:12.336000+00:00,9534,16.6,1238,77,16.0
2024-06-22T11:27:22.042000+00:00,9534,35.8,1238,31,15.0
2024-06-22T11:27:25.831000+00:00,9534,140.3,1238,11,16.0
2024-06-22T11:27:30.636000+00:00,9534,31.8,1238,24,14.0
2024-06-22T11:28:06.897000+00:00,9534,390.2,1238,20,24.0
2024-06-22T11:28:12.220000+00:00,9534,332.0,1238,3,15.0
2024-06-22T11:28:16.175000+00:00,9534,421.7,1238,27,18.0
2024-06-22T11:28:51.451000+00:00,9534,772.0,1238,4,12.0
2024-06-22T11:28:53.358000+00:00,9534,581.4,1238,2,10.0
2024-06-22T11:29:05.284000+00:00,9534,717.7,1238,81,12.0
2024-06-22T11:29:13.792000+00:00,9534,437.4,1238,63,18.0
2024-06-22T11:29:17.207000+00:00,9534,203.8,1238,14,19.0
2024-06-22T11:29:29.190000+00:00,9534,190.2,1238,44,24.0
2024-06-22T11:29:31.789000+00:00,9534,151.7,1238,23,12.0
2024-06-22T14:00:04.949000+00:00,9535,,1238,2,1.0
2024-06-22T14:00:16.523000+00:00,9535,,1238,24,1.0
2024-06-22T14:00:44.883000+00:00,9535,,1238,3,1.0
2024-06-22T14:00:56.572000+00:00,9535,,1238,22,1.0
2024-06-22T14:01:05.362000+00:00,9535,,1238,18,1.0
2024-06-22T14:04:19.396000+00:00,9535,,1238,11,1.0
2024-06-22T14:04:24.878000+00:00,9535,,1238,23,1.0
2024-06-22T14:04:46.683000+00:00,9535,,1238,1,1.0
2024-06-22T14:04:54.592000+00:00,9535,,1238,81,1.0
2024-06-22T14:05:02.540000+00:00,9535,,1238,44,1.0
2024-06-22T14:05:04.408000+00:00,9535,,1238,20,1.0
2024-06-22T14:05:15.130000+00:00,9535,,1238,4,1.0
2024-06-22T14:05:20.180000+00:00,9535,,1238,14,1.0
2024-06-22T14:05:23.654000+00:00,9535,,1238,31,1.0
2024-06-22T14:05:29.076000+00:00,9535,,1238,77,1.0
2024-06-22T14:05:37.043000+00:00,9535,,1238,16,1.0
2024-06-22T14:05:48.042000+00:00,9535,,1238,55,1.0
2024-06-22T14:06:04.746000+00:00,9535,,1238,10,1.0
2024-06-22T14:06:13.529000+00:00,9535,,1238,27,1.0
2024-06-22T14:06:21.569000+00:00,9535,,1238,63,1.0
2024-06-22T14:06:31.173000+00:00,9535,51.6,1238,18,4.0
2024-06-22T14:06:46.378000+00:00,9535,120.9,1238,24,4.0
2024-06-22T14:07:07.907000+00:00,9535,103.5,1238,22,4.0
2024-06-22T14:07:47.626000+00:00,9535,153.9,1238,3,4.0
2024-06-22T14:07:53.911000+00:00,9535,209.4,1238,2,4.0
2024-06-22T14:11:44.370000+00:00,9535,167.2,1238,23,4.0
2024-06-22T14:13:48.976000+00:00,9535,301.9,1238,11,4.0
2024-06-22T14:13:51.572000+00:00,9535,206.4,1238,77,4.0
2024-06-22T14:13:53.315000+00:00,9535,160.1,1238,24,7.0
2024-06-22T14:13:56.652000+00:00,9535,218.4,1238,31,4.0
2024-06-22T14:13:58.216000+00:00,9535,250.7,1238,20,4.0
